code;pairCode;name;xmlFeedName;
"SAMSUNG-MICROSDXC-256GB-EVO-PLUS_SD";;"Samsung microSDXC 256GB EVO Plus + SD adapter";"";
"SAMSUNGMSDXCPU-256GB_SDA";;"Samsung microSDXC 256GB PRO Ultimate + SD adapter";"";
"SAMSUNG-SDXC-256-GB-PRO-ULTIMATE";;"Samsung SDXC 256GB PRO Ultimate";"";
"GIGABYTEAO5090XWWB";;"Gigabyte AORUS GeForce RTX 5090 XTREME WATERFORCE WB 32GB";"";
"AMDTHREA-3960X";;"AMD Ryzen Threadripper 3960X - TRAY";"";
"ASROCK-A620M-HDV/M.3";;"ASRock TRX40 Taichi";"";
"ASUSROGSTRXG3090-WHT";;"ASUS ROG STRIX GAMING GeForce RTX 3090 White Edition 24GB OC";"";
"GIGABYTE5060TIICE8G";;"Gigabyte GeForce RTX 5060 Ti EAGLE OC ICE 8GB";"";
"GIGABYTE5060TIAERO8G";;"Gigabyte GeForce RTX 5060 Ti AERO OC 8GB";"";
"INNO3D5060TITX28G";;"Inno3D GeForce RTX 5060 Ti Twin X2 OC 8GB";"";
"INNO3D5060TITX28G-WHT";;"Inno3D GeForce RTX 5060 Ti Twin X2 WHITE OC 8GB";"";
"GIGABYTE4060EAGLE";;"Gigabyte GeForce RTX 4060 EAGLE OC 8GB";"";
"GAINWARD5060GHOST";;"Gainward GeForce RTX 5060 Ghost 8GB";"";
"KINGFRBBRGBE32DDR5-6000CL30";;"Kingston FURY Beast Black RGB EXPO 32GB (2x16GB) DDR5 6000MHz CL30";"";
"PVV/32/6000/36";;"Patriot Viper Venom 32GB (2x16GB) DDR5 6000MHz CL36";"";
"NUBIA-Z60ULTRA5G12/256-W";;"Nubia Z60 Ultra 5G 12+256GB Silver";"";
"NOTHINGP-2-12/256-WHT/B";"370";"Nothing Phone (2) 5G 12+256GB - White";"";
"NOTHINGP-2-12/256-WHT/C";"370";"Nothing Phone (2) 5G 12+256GB - White";"";
"NOTHINGP-2-12/256-WHT/ROZ";"370";"Nothing Phone (2) 5G 12+256GB - White";"";
"NOTHINGP-2-12/256-DG/A";"371";"Nothing Phone (2) 5G 12+256GB - Dark Grey";"";
"NOTHINGP-2-12/256-DG/B";"371";"Nothing Phone (2) 5G 12+256GB - Dark Grey";"";
"NOTHINGP-2-12/256-DG/C";"371";"Nothing Phone (2) 5G 12+256GB - Dark Grey";"";
"NOTHINGP-2-12/256-DG/ROZ";"371";"Nothing Phone (2) 5G 12+256GB - Dark Grey";"";
"GOOGLE-PIX6PRO5G12/128STOBLACK/A";"372";"Google Pixel 6 Pro 5G 12+128GB - Stormy Black";"";
"GOOGLE-PIX6PRO5G12/128STOBLACK/B";"372";"Google Pixel 6 Pro 5G 12+128GB - Stormy Black";"";
"SAMSUNGMSDXCES-256GB_SDA";;"Samsung microSDXC 256GB EVO Select + SD adapter (2024)";"";
"INTENSO-TWIST-LINE-64GB";;"Intenso Twist Line 64GB";"";
"INTENSO-ALU-LINE-3-64GB";;"Intenso Alu Line 3x32GB";"";
"SDULTRA-3X-64GB";;"SanDisk Ultra 3x64GB";"";
"SDSDXC-64GB-EXTREME-PRO";;"SanDisk SDXC 64GB Extreme Pro";"";
"TRANSCEND-JETFLASH-700-32GB";;"Transcend JetFlash 700 32GB";"";
"SDNS-64GB_SDA";;"SanDisk microSDXC 64GB Nintendo Switch";"";
"SDULTRA-32GB";;"SanDisk Ultra 32GB";"";
"PG-GLACVIEW-360-B";;"ProGaming GLACIER VIEW 360 Black";"";
"AMDGAMERINDIVIDUAL3060TI";;"HelloComp AMD GAMER Individual 3060 Ti";"";
"PG-GLACVIEW-240-B";;"ProGaming GLACIER VIEW 240 Black";"";
"PG-HYDROBLADE-240-B";;"ProGaming HydroBlade 240 Black";"";
"AMD3-3100";;"AMD Ryzen 3 3100 - TRAY";"";
"SDULTRA-2X64GB_SDA";;"SanDisk microSDXC Ultra 2x64GB + SD adapter";"";
"SONY-MEMCRD-PS-VITA-8GB";;"Sony PlayStation Vita Memory Card 8GB";"";
"VERBATIM-V3-32GB";;"Verbatim Store 'n' Go V3 32GB";"";
"SDULTRAFITUSB-64GB";;"SanDisk Ultra Fit USB 64GB";"";
"SDULTRA-64GB";;"SanDisk Ultra 64GB";"";
"ASUSROGASTRALLC5090GOC";;"ASUS ROG ASTRAL LC GeForce RTX 5090 32GB GAMING OC";"";
"AMDGAMERINDIVIDUALEXTREME9070XT";;"HelloComp AMD Gamer Individual Extreme 9070 XT";"";
"MSI5090VANSOC";;"MSI GeForce RTX 5090 VANGUARD SOC 32GB";"";
"PALIT5060TIWHTOC8G";;"PALiT GeForce RTX 5060 Ti WHITE OC 8GB";"";
"GIGABYTE5060TIWF16G";;"Gigabyte GeForce RTX 5060 Ti WINDFORCE 16GB";"";
"XFXSWIFT9060XT";;"XFX Swift Radeon RX 9060 XT OC 16GB";"";
"PALIT5060TIWHTOC16G";;"PALiT GeForce RTX 5060 Ti WHITE OC 16GB";"";
"PHILIPS-27M2C5201L";;"Philips 27M2C5201L 27""";"";
"VERBATIM-STORE-N-STAY-NANO-32GB";;"Verbatim Store 'n' Stay Nano 32GB";"";
"SDULTRA-2X32GB";;"SanDisk Ultra 2x32GB";"";
"SDSDXC-32GB-EXTREME-PRO";;"SanDisk SDXC 32GB Extreme Pro";"";
"SAMSUNG-BAR-PLUS-FLASH-DRIVE-64GB";;"Samsung BAR Plus USB Flash Drive 64GB";"";
"SAMSUNG-SDHC-32GB-EVO-PLUS";;"Samsung SDHC 32GB EVO Plus";"";
"SAMSUNGMSDHCPE-32GB_SDA";;"Samsung microSDHC 32GB PRO Endurance + SD adapter";"";
"SANDISK-MICROSDXC-32GB-ULTRA_SD";;"SanDisk microSDXC 32GB Ultra + SD adapter";"";
"SDSDHC-32GB-100MB-ULTRA";;"SanDisk SDHC 32GB Ultra Lite";"";
"SANDISK-MICROSDHC-32GB-EXTREME-PRO_SD";;"SanDisk microSDHC 32GB Extreme Pro + SD adapter";"";
"SANDISK-MICROSDXC-64GB-EXTREME-A2-SD";;"SanDisk microSDXC 64GB Extreme A2 + SD adapter";"";
"SDSDXCU-64GB";;"SanDisk SDXC 64GB Ultra";"";
"SANDISK-ULTRA-DUAL-DRIVE-GO-640GB";;"SanDisk Ultra Dual Drive Go 64GB";"";
"EMTEC-MICROSDXC-64GB-ELITE-GOLD_SD";;"EMTEC microSDXC 64GB EliteGold + SD adapter";"";
"SANDISK-CRUZER-BLADE-3X32GB";;"SanDisk Cruzer Blade 3x32GB";"";
"SDSDHC-3X32GB-ULTRA";;"SanDisk SDHC 3x32GB Ultra";"";
"SANDISK-ULTRA-DUAL-DRIVE-LUXE-64GB";;"SanDisk Ultra Dual Drive Luxe 64GB";"";
"SDSDHC-32GB-120MB-ULTRA";;"SanDisk SDHC 32GB Ultra";"";
"KFA23070OC";;"KFA2 GeForce RTX 3070 OC 8GB (1-Click OC)";"";
"MSI1650AEROITXOC";;"MSI GeForce GTX 1650 AERO ITX 4GB OC";"";
"SAMSUNG870QVO-1TB";;"Samsung 870 QVO, 2.5"" SATA - 1TB";"";
"GSAE16DDR4-3000CL16";;"G.SKILL AEGIS 16GB (2x8GB) DDR4 3000MHz CL16";"";
"CORSAIR-RMIS1000W2";;"Corsair RMe Series RM1000e (2025) 1000W 80 PLUS Gold";"";
"ASUS-TUFG750B-BRONZE";;"ASUS TUF GAMING 750B 750W 80 PLUS Bronze";"";
"GOPRO-H11-BMINI";;"GoPro HERO11 Black Mini";"";
"PG-ALMA-B";;"ProGaming Alma (Black)";"";
"PG-ALMA-W";;"ProGaming Alma (White)";"";
"INTELULTRA5-245KF";;"Intel Core Ultra 5 245KF";"";
"MSI710";;"MSI GeForce GT 710 2GB";"";
"GIGABYTEZ790D";;"Gigabyte Z790 D";"";
"PG-GMS-1000WGOLD-W";;"ProGaming GM White Series 1000W 80 PLUS Gold";"";
"KINGFRBBRGB64DDR5-6000CL36";;"Kingston FURY Beast Black RGB 64GB (2x32GB) DDR5 6000MHz CL36";"";
"KINGFRBBRGB32DDR5-5600CL40";;"Kingston FURY Beast Black RGB 32GB (2x16GB) DDR5 5600MHz CL40";"";
"PG-AMBRA-B";;"ProGaming Ambra (Black)";"";
"PG-AMBRA-W";;"ProGaming Ambra (White)";"";
"PG-HIVE-B";;"ProGaming Hive (Black)";"";
"PG-ELITE-B";;"ProGaming Elite (Black)";"";
"PG-ELITE-W";;"ProGaming Elite (White)";"";
"PG-JUNGLE-BLUE";;"ProGaming Jungle (Blue)";"";
"PG-KIAN-B";;"ProGaming Kian (Black)";"";
"PG-KIAN-W";;"ProGaming Kian (White)";"";
"PG-VISION-W";;"ProGaming Vision (White)";"";
"PG-VISION-W2";;"ProGaming Vision (Black)";"";
"CRUCIALPRO48DDR5-5600CL46";;"Crucial Pro 48GB (2x24GB) DDR5 5600MHz CL46";"";
"PG-ZERG-B";;"ProGaming Zerg (Black)";"";
"PG-HERCULE-B";;"ProGaming Hercule (Black)";"";
"PG-HERCULE-BLUE";;"ProGaming Hercule (Blue)";"";
"PG-BANSHEE-B";;"ProGaming Banshee (Black)";"";
"PG-BANSHEE-W";;"ProGaming Banshee (White)";"";
"SDULTRA-64GB_SDA";;"SanDisk microSDXC Ultra 64GB + SD adapter";"";
"SANDISK-CRUZER-BLADE-64GB";;"SanDisk Cruzer Blade 64B";"";
"PHILIPS-SDHC-32GB";;"Philips SDHC 32GB";"";
"SANDISK-COMPAC-FLASH-323GB-EXTREME";;"SanDisk Compact Flash 32GB Extreme";"SanDisk Extreme Pro CompactFlash 128 GB SDCFXPS-128G-X46";
"PG-GMS-850WGOLD-W";;"ProGaming GM White Series 850W 80 PLUS Gold";"";
"PG-GMS-850WSILVER-B";;"ProGaming GM Series 850W 80 PLUS Silver";"";
"PG-GMS-750WBRONZE-B";;"ProGaming GM Series 750W 80 PLUS Bronze";"";
"PG-GMS-650WBRONZE-B";;"ProGaming GM Series 650W 80 PLUS Bronze";"";
"PG-GMS-850WBRONZE-B";;"ProGaming GM Series 850W 80 PLUS Gold";"";
"PG-GMS-1000WBRONZE-B";;"ProGaming GM Series 1000W 80 PLUS Gold";"";
"PG-ICEPULSE-360-B";;"ProGaming IcePulse 360 Black";"";
"PG-MINIFREEZE-B";;"ProGaming Minifreeze Black";"";
"PG-COREFROSTC4-B";;"ProGaming CoreFrost C4 Black";"";
"PG-THERMOGUARDDTX-B";;"ProGaming ThermoGuard DTX Black";"";
"PG-TWINSTORMX6-B";;"ProGaming TwinStorm X6 Black";"";
"ENDORFY-FORTIS5-B-ARGB";;"Endorfy Fortis 5 Black ARGB";"";
"DEEPCOOL-AG400BKARGB-V2";;"DeepCool AG400 BK ARGB V2";"";
"CM-M360LCORE";;"Cooler Master MASTERLIQUID 360L CORE ARGB";"";
"GIGABYTE7700XTGOC";;"Gigabyte Radeon RX 7700 XT GAMING OC 12GB";"";
"HYPERXFRB16DDR4-2400CL15";;"Kingston HyperX FURY Black 16GB (2x8GB) DDR4 2400MHz CL15";"";
"AMD7-9850X3D-BOX";;"AMD Ryzen 7 9850X3D";"";
"INTELI5-14400F";;"Intel Core i5-14400F - TRAY";"";
"SDEXTREMEPRO-64GB_SDA";;"SanDisk microSDXC 64GB Extreme PRO + SD adapter";"";
"PHILIPS-PICO-128GB";;"Philips Pico 128GB";"";
"SANDISK-ULTRA-DUAL-DRIVE-GO-256GB";;"SanDisk Ultra Dual Drive Go 256GB";"";
"INNO3D5070TIX3-WHT";;"Inno3D GeForce RTX 5070 Ti X3 WHITE OC 16GB";"";
"SANDISK-ULTRA-DUAL-LUXE-512GB";;"SanDisk Ultra Luxe 512GB";"";
"INTENSO-TOP-PERFOMANCE--25SATA-512GB";;"Intenso Top, 2.5'' SATA - 512GB";"";
"INTENSO-MICROSDHC-CLASS-4-4GB";;"Intenso microSDHC 4GB Class 4 + SD adapter";"";
"INTENSO-MICROSDHC-CLASS-10-4GB";;"Intenso microSDHC 4GB Class 10 + SD adapter";"";
"INTENSO-SLIM-LINE-16GB";;"Intenso Slim Line 16GB";"";
"INTENSO-BASIC-LINE-8GB";;"Intenso Basic Line 8GB";"";
"INTENSO-ULTRA-LINE-64GB";;"Intenso Ultra Line 64GB";"";
"C-PG540L/CL541XL-P";;"Canon PG-540L + CL-541XL Photo Value Pack";"";
"C-PG540XL/CL541XL-P";;"Canon PG-545XL + CL-546XL Photo Value Pack";"";
"C-PG540/CL541-P";;"Canon PG-540 + CL-541 Photo Value Pack";"";
"SONY-CF-TOUGH-80GB";;"Sony CFexpress Tough 80GB";"";
"GIGABYTE3070TIGOC";;"Gigabyte GeForce RTX 3070 Ti GAMING OC 8GB";"";
"ASUSTUFG5091";;"ASUS TUF Gaming GeForce RTX 5070 12GB OC";"";
"CRUCIALP310-4TB";;"Crucial P310, M.2 NVMe - 4TB";"";
"AMDGAMERSE3060TI";;"HelloComp AMD GAMER SE 3060 Ti";"";
"AMDGAMERSE5060";;"HelloComp AMD GAMER SE 5060";"";
"POLY-VOYAGER-LEGEND-30";;"Poly Voyager Legend 30";"";
"POLY-VOYAGER-LEGEND-50-UC";;"Poly Voyager Legend 50 UC";"";
"NOTHINGP-3A-8/128-BLCK";;"Nothing Phone (3a) 5G 8+128GB - Black";"";
"GOOGLE-PIX6PRO5G12/128-SS/A";"373";"Google Pixel 6 Pro 5G 12+128GB - Sorta Sunny";"";
"GOOGLE-PIX6PRO5G12/128-SS/C";"373";"Google Pixel 6 Pro 5G 12+128GB - Sorta Sunny";"";
"NOTHINGP-1-12/256-WHT/A";"374";"Nothing Phone (1) 5G 12+256GB - White";"";
"NOTHINGP-1-12/256-WHT/B";"374";"Nothing Phone (1) 5G 12+256GB - White";"";
"NOTHINGP-1-12/256-WHT/C";"374";"Nothing Phone (1) 5G 12+256GB - White";"";
"NOTHINGP-1-8/128-BLK/A";"375";"Nothing Phone (1) 5G 8+128GB - Black";"";
"NOTHINGP-1-8/128-BLK/B";"375";"Nothing Phone (1) 5G 8+128GB - Black";"";
"NOTHINGP-1-8/128-BLK/C";"375";"Nothing Phone (1) 5G 8+128GB - Black";"";
"NOTHINGP-1-12/256-BLK/A";"376";"Nothing Phone (1) 5G 12+256GB - Black";"";
"NOTHINGP-1-12/256-BLK/B";"376";"Nothing Phone (1) 5G 12+256GB - Black";"";
"NOTHINGP-1-8/256-WHT/A";"377";"Nothing Phone (1) 5G 8+256GB - White";"";
"NOTHINGP-1-8/256-WHT/B";"377";"Nothing Phone (1) 5G 8+256GB - White";"";
"NOTHINGP-1-8/256-WHT/C";"377";"Nothing Phone (1) 5G 8+256GB - White";"";
"SXTG-I512400F/32/1T/4060";;"SXT GAMER i5-12400F / 16GB / 1TB / RTX 4060 8GB";"";
"SG-I57500/16/120G/1060";;"Silentium GAMER i5-7500 / 16GB / 120GB / GTX 1060 3GB";"";
"SXTG-I710700K/16/4T/3060TI";;"SXT GAMER i7-10700K / 16GB / 4TB / RTX 3060 Ti 8GB";"";
"MSIG-I58400/16/2.2T/1060";;"MSI GAMER i5-8400 / 16GB / 2.2TB / GTX 1060 6GB";"";
"AGR-R55600/16/5T/3060TI";;"ALZA GAMEBOX RYZEN R5 5600 / 16GB / 5TB / RTX 3060 Ti 8GB";"";
"NG-I56500/16/1.1T/1060";;"NZXT GAMER i5-6500 / 16GB / 1.1TB / GTX 1060 6GB";"";
"IG-R55500/16/500G/3060TI";;"iTec GAMER R5 5500 / 16GB / 500GB / RTX 3060 Ti 8GB";"";
"CG-I710700F/32/7T/3060TI2";;"Corsair GAMER i7-10700F / 16GB / 7TB / RTX 3060 Ti 8GB";"";
"DCG-I914900KF/32/1T/4080S";;"DEEPCOOL GAMER i9-14900KF / 32GB / 1TB / RTX 4080 SUPER 16GB";"";
"DG-R55500/16/1T/1660TI";;"darkFlash GAMER R5 5500 / 16GB / 1TB / GTX 1660 Ti 6GB";"";
"FG-R55600/16/2.2T/3060TI";;"Fractal GAMER R5 5600 / 16GB / 2.2TB / RTX 3060 Ti 8GB";"";
"MG-I57600/16/256G/1060";;"Micronics GAMER i5-7600 / 20GB / 256GB / GTX 1060 3GB";"";
"V-COPTER-FALCON";;"V-Coptr Falcon";"";
"WIIM-ULTRA";;"WiiM Ultra - Silver";"";
"HONOR-PAD-X9-4-428GB-SG";;"Honor Pad X9 4+128GB - Space Gray";"";
"EMPORIA-SMART-6-LITE-6-128GB-BLCK/A";"378";"EMPORIA Smart.6 Lite 6+128GB - Black";"";
"EMPORIA-SMART-6-LITE-6-128GB-BLCK/B";"378";"EMPORIA Smart.6 Lite 6+128GB - Black";"";
"EMPORIA-SMART-6-LITE-6-128GB-BLCK/C";"378";"EMPORIA Smart.6 Lite 6+128GB - Black";"";
"EMPORIA-SMART-6-LITE-6-128GB-BLCK/ROZ";"378";"EMPORIA Smart.6 Lite 6+128GB - Black";"";
"SPIGEN-ESS-PB-EA2210-10KMAH-BLCK";;"Spigen Essential Power Bank EA2210 10000mAh - Black";"";
"POWERCOLOR6800XTREDDEVIL/A";"379";"PowerColor Red Devil Radeon RX 6800 XT 16GB";"";
"POWERCOLOR6800XTREDDEVIL/B";"379";"PowerColor Red Devil Radeon RX 6800 XT 16GB";"";
"INTELI3-14100F";;"Intel Core i3-14100F - TRAY";"";
"CRUCIAL8-S-DDR5-5600CL46";;"Crucial 8GB (1x8GB) DDR5 5600MHz CL46";"";
"GSAR8-S-DDR4-3600CL15";;"G.SKILL ARES 8GB (1x8GB) DDR4 3600MHz CL15";"";
"GSAR16DDR4-3600CL15";;"G.SKILL ARES 16GB (2x8GB) DDR4 3600MHz CL15";"";
"GODOX-MF12-MACRO-FLASH";;"Godox MF12 Macro Flash";"";
"WACOM-ONE-PEN-SMALL-BLCK";;"Wacom One pen tablet small - Black";"";
"GOOGLE-NEST-HUB-2G-WHT";;"Google Nest Hub (2.gen) - White";"";
"CHUWI-HEROBOX-MINI-INTEL100-8/256";;"Chuwi HeroBox mini - INTEL N100 / 8GB / 256GB";"";
"INNO3D5060TX2";;"Inno3D GeForce RTX 5060 Twin X2 OC 8GB";"";
"GAINWARD5080PHX";;"Gainward GeForce RTX 5080 Phoenix 16GB";"";
"CORVENRGBPRO32DDR4-3200CL16SL-WHT";;"Corsair Vengeance RGB PRO 32GB (2x16GB) DDR4 3200MHz CL16 SL White";"";
"ADATA-XPGSPEC16DDR4-3200CL16";;"ADATA XPG SPECTRIX 16GB (2x8GB) DDR4 3200MHz CL16";"";
"CORVENRGBRT16DDR4-3600CL16";;"Corsair Vengeance RGB RT 16GB (2x8GB) DDR4 3600MHz CL16";"";
"LEVENSIN64DDR4-3000CL16";;"LEVEN SINBA 64GB (2x32GB) DDR4 3000MHz CL16";"";
"GSRM5RGB32DDR5-6000CL36";;"G.SKILL Ripjaws M5 RGB 32GB (2x16GB) DDR5 6000MHz CL36";"";
"KINGFRBBRGB32-S-DDR5-5200CL40";;"Kingston FURY Beast Black RGB 32GB (1x32GB) DDR5 5200MHz CL40";"";
"PVV/32/5600/36/NOV";"380";"Patriot Viper Venom 32GB (2x16GB) DDR5 5600MHz CL36";"";
"PVV/32/5600/36/ROZ";"380";"Patriot Viper Venom 32GB (2x16GB) DDR5 5600MHz CL36";"";
"KINGFRBB32DDR5-6000CL36";;"Kingston FURY Beast Black 32GB (2x16GB) DDR5 6000MHz CL36";"";
"INTELI7-10700";;"Intel Core i7-10700 - TRAY";"";
"INTELULTRA5-235T";;"Intel Core Ultra 5 235T - TRAY";"";
"EVGA3060XCG";;"EVGA GeForce RTX 3060 XC GAMING 12GB";"";
"ASUS-TUFG1000W-GOLD-WHTED";;"ASUS TUF GAMING 1000W 80 PLUS Gold White Edition";"";
"GAINWARD1650D6GHOST";;"Gainward GeForce GTX 1650 D6 Ghost 4GB";"";
"KVR/S/8/2666/19";;"Kingston ValueRAM SO-DIMM 8GB DDR4 2666MHz CL19";"";
"EZVIZ-CP3-PRO-CH1-KIT";;"EZVIZ CP3 Pro + CH1 Kit";"";
"AOSU-V8S1AX11";;"AOSU V8S1AX11";"";
"LOGITECH-COMBO-TOUCH-KEYBOARD-W-TRCKPD-FR-IPAD-6GEN";;"Logitech Combo Touch Keyboard with TrackPad for iPad Pro (6. Generation)";"";
"ANKER-SOUNDCORE-P30I-GREEN";;"Anker Soundcore P30i - Green";"";
"HONOR-MAGIC5-PRO-12/512GB-MG";;"Honor Magic5 Pro 12+512GB - Meadow Green";"";
"HONOR-90-5G-12/512GB-EG/A";"381";"Honor 90 5G 12+512GB - Emerald Green";"";
"HONOR-90-5G-12/512GB-EG/C";"381";"Honor 90 5G 12+512GB - Emerald Green";"";
"HONOR-90-LITE-5G-8/256GB-CL";;"Honor 90 Lite 5G 8+256GB - Cyan Lake";"";
"ASUS-TUF-GAMING-1000W-80-PLUS-GOLD";;"ASUS TUF GAMING 1000W 80 PLUS Gold";"";
"VANTRUE-ONDASH-N4-256GB";;"VANTRUE OnDash N4 256GB";"";
"HONOR-MAGIC6-LITE-5G-8/256GB-EG";;"Honor Magic6 Lite 5G 8+256GB - Emerald Green";"";
"HONOR-MAGIC6-LITE-5G-8/256GB-SO";;"Honor Magic6 Lite 5G 8+256GB - Sunrise Orange";"";
"LOGITECH-ASTRO-A50-PLUS-BASE-BS/POU";"382";"Logitech Astro A50 + Base Station - Black";"";
"LOGITECH-ASTRO-A50-PLUS-BASE-BS/ROZ";"382";"Logitech Astro A50 + Base Station - Black";"";
"XIAOMI-REDMI-15-8/256GB-MB";;"Xiaomi Redmi 15 8+256GB - Midnight Black";"";
"REALME-C65-8/256GB-SG/B";"383";"Realme C65 8+256GB - Starlight Gold";"";
"REALME-C65-8/256GB-SG/NOV";"383";"Realme C65 8+256GB - Starlight Gold";"";
"REALME-C65-8/256GB-SB/A";"384";"Realme C65 8+256GB - Starlight Black";"";
"REALME-C65-8/256GB-SB/B";"384";"Realme C65 8+256GB - Starlight Black";"";
"HUAWEI-WATCH-GT6P-46MM-SB";;"Huawei Watch GT 6 Pro 46mm - Sand Brown";"";
"EUFYCAM-3-2-1-KIT";;"EufyCam 3 2+1 Kit";"";
"BOTSLAB-G980H-4CAM-MULTICAHNNEL";;"Botslab G980H 4-Camera Multi-Channel";"";
"AMAZON-ECHO-SHOW-8-3GEN-BLCK";;"Amazon Echo Show 8 (3.Gen) - Black";"";
"BASEUS-BMC1POETWSE-BLCK";;"Baseus Bowie MC1 Pro Open-Ear TWS Earbuds - Black";"";
"SMALLRIG-4621-RC-220B-PRO";;"SmallRig 4621 RC 220B Pro";"";
"THERMALRIGHT-PEERLESS-ASSASSIN-120SE-DUAL-TOWER";;"Thermalright Peerless Assassin 120 SE Dual-Tower";"";
"ZEBRA-5-SLOT-CHARGING-CRADLE";;"Zebra TC55 5-Slot Charging Cradle";"";
"COOLRE-MASTER-MWE-V2-850W-80-LUS-GOLD";;"Cooler Master MWE 850 Gold V2 Full Modular 850W 80 PLUS Gold";"";
"SMALLRIG-RC-60B-LED-VIDEO-LIGHT-4376B";;"SmallRig RC 60B LED Video Light 4376B";"";
"SMALLRIG-RM-03-MACRO-PHOTO-LED-LIGHT-5480";;"SmallRig RM 03 Macro Photography LED Light 5480";"";
"AMDGAMERMAXDDR57800XT/BITNOVA";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/BQPB500FX-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/BQPB501DX-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/CMMBTD500-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/COR300D-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/COR3500X-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/COR3500X-W";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/DF2100-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/DK431-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/DRX70-W";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/DS900AIR-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/DS900AIR-W";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/DY451P-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/DY451P-W";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/END300-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/FRCNORTH-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/FRCPOP-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/FRCPOPXLS-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/JD41S-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/MSI100P";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/NZXTH5-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/NZXTH6F-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/NZXTH7F-W";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/TH285-B";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR57800XT/TH285-W";"385";"HelloComp AMD GAMER Max DDR5 7800 XT";"HelloComp AMD GAMER Max DDR5 7800 XT/DK431-B";
"AMDGAMERMAXDDR59070XT/BITNOVA";"386";"HelloComp AMD GAMER Max DDR5 9070 XT";"HelloComp AMD GAMER Max DDR5 9070 XT/DK431-B";
